id,region,spp,date,count,sex
3315,miami,Green iguana,5/18/2015,6,M
3315,miami,Green iguana,2015-05-18,6,M
3316,miami,Green iguana,2015-05-18,6,f
3317,miami,Green iguana,2015-05-18,5,f
3318,miami,Green iguana,2015-05-18,6,M
3319,susquehanna,hellgramite,2015-05-18,17,M
3320,miami,green Iguana,2015-05-19,34,m
3321,susquehanna,hellgramite,2015-05-20,18,M
3322,susquehanna,hellgrammite,2015-05-20,19,f
3323,susquehanna,hellgrammite,5/20/2015,22,M
3323,susquehanna,hellgrammite,2015-05-20,22,M
3324,miami,green Iguana,2015-05-20,38,M
3325,susquehanna,hellgramite,5/20/2015,21,F
3325,susquehanna,hellgramite,2015-05-20,21,F
3326,miami,Green iguana,2015-05-21,6,F
3327,miami,Green iguana,2015-05-21,6,m
3328,miami,Green iguana,2015-05-21,6,m
3329,miami,Green iguana,2015-05-21,6,M
3330,miami,green Iguana,2015-05-21,34,M
3331,susquehanna,hellgramite,2015-05-21,20,m
3332,susquehanna,hellgramite,2015-05-22,19,m
3333,susquehanna,hellgramite,2015-05-22,18,M
3334,miami,Green iguana,2015-05-22,6,M
3335,susquehanna,hellgramite,2015-05-22,21,F
3336,miami,Green iguana,2015-05-23,6,M
3337,miami,Green iguana,2015-05-23,5,F
3338,miami,green Iguana,2015-05-23,37,M
3339,miami,green Iguana,2015-05-23,38,M
3340,miami,green Iguana,5/23/2015,38,f
3340,miami,green Iguana,2015-05-23,38,f
3341,susquehanna,hellgramite,2015-05-24,19,M
3342,susquehanna,hellgrammite,2015-05-24,24,M
3343,miami,Green iguana,2015-05-25,6,M
3344,miami,Green iguana,2015-05-25,6,M
3345,susquehanna,hellgramite,2015-05-25,18,M
3346,susquehanna,hellgramite,2015-05-25,19,M
3347,susquehanna,hellgramite,2015-05-25,18,M
3348,miami,Green iguana,2015-05-26,6,F
3349,miami,Green iguana,2015-05-26,6,M
3350,miami,Green iguana,2015-05-26,6,M
3351,susquehanna,hellgrammite,2015-05-26,23,M
3352,miami,Green iguana,2015-05-26,6,m
3353,susquehanna,hellgramite,2015-05-26,17,M
3354,susquehanna,hellgramite,2015-05-26,18,m
3355,miami,green Iguana,2015-05-27,42,F
3356,miami,Green iguana,2015-05-27,6,M
3357,susquehanna,hellgramite,2015-05-27,19,M
3358,miami,Green iguana,2015-05-28,6,m
3359,miami,Green iguana,2015-05-28,6,m
3360,miami,Green iguana,2015-05-28,6,M
3361,miami,Green iguana,2015-05-28,6,M
3362,miami,Green iguana,2015-05-28,5,F
3363,miami,Green iguana,2015-05-28,6,M
3364,miami,Green iguana,2015-05-28,6,M
3365,susquehanna,hellgramite,2015-05-28,19,m
3366,susquehanna,hellgramite,2015-05-28,19,M
3367,susquehanna,hellgrammite,2015-05-28,24,M
3368,miami,Green iguana,5/29/2015,5,F
3368,miami,Green iguana,2015-05-29,5,F
3369,susquehanna,hellgramite,2015-05-29,17,m
3370,susquehanna,hellgramite,2015-05-29,22,F
3371,miami,Green iguana,2015-05-29,6,M
3372,miami,green Iguana,2015-05-29,36,m
3373,miami,green Iguana,2015-05-29,34,M
3374,susquehanna,hellgramite,2015-05-29,17,M
3375,susquehanna,hellgramite,2015-05-29,18,M
3376,susquehanna,hellgrammite,2015-05-29,22,M
3377,miami,Green iguana,2015-05-30,6,F
3378,susquehanna,hellgramite,2015-05-30,18,M
3379,susquehanna,hellgramite,2015-05-30,20,F
3380,susquehanna,hellgramite,2015-05-30,22,F
3381,susquehanna,hellgramite,2015-05-30,19,M
3382,miami,green Iguana,2015-06-01,40,F
3383,miami,Green iguana,2015-06-02,6,M
3384,susquehanna,hellgramite,2015-06-02,17,m
3385,susquehanna,hellgramite,2015-06-02,18,m
3386,susquehanna,hellgramite,2015-06-02,18,M
3387,susquehanna,hellgramite,6/2/2015,19,M
3387,susquehanna,hellgramite,2015-06-02,19,M
3388,susquehanna,hellgrammite,2015-06-02,23,F?
3389,susquehanna,hellgramite,2015-06-03,17,F
3390,susquehanna,hellgramite,2015-06-03,18,M
3391,susquehanna,hellgramite,6/3/2015,19,M
3391,susquehanna,hellgramite,2015-06-03,19,M
3392,susquehanna,hellgramite,2015-06-03,18,M
3393,miami,Green iguana,2015-06-04,6,m
3394,susquehanna,hellgramite,2015-06-04,18,M
3395,susquehanna,hellgramite,2015-06-05,19,f
3396,susquehanna,hellgrammite,2015-06-05,24,M
3397,miami,Green iguana,2015-06-05,6,F
3398,susquehanna,hellgramite,2015-06-05,17,m
3399,miami,Green iguana,2015-06-05,6,m
3400,miami,green Iguana,2015-06-06,40,M
3401,miami,green Iguana,2015-06-06,40,M
3402,miami,Green iguana,2015-06-06,6,F
3403,miami,Green iguana,2015-06-06,6,F
3404,miami,Green iguana,2015-06-06,6,M
3405,susquehanna,hellgramite,2015-06-06,20,M
3406,susquehanna,hellgramite,2015-06-06,19,F
3407,susquehanna,hellgramite,6/6/2015,18,M
3407,susquehanna,hellgramite,2015-06-06,18,M
3408,susquehanna,hellgrammite,2015-06-06,21,M
3409,miami,Green iguana,6/7/2015,6,f
3409,miami,Green iguana,2015-06-07,6,f
3410,miami,green Iguana,2015-06-08,37,F?
3411,susquehanna,hellgramite,2015-06-08,18,F
3412,miami,Green iguana,2015-06-09,6,M?
3413,susquehanna,hellgrammite,2015-06-09,20,f
3414,susquehanna,hellgramite,2015-06-10,18,M
3415,susquehanna,hellgramite,2015-06-10,17,f
3416,susquehanna,hellgramite,2015-06-10,18,f
3417,susquehanna,hellgramite,2015-06-10,19,M
3418,miami,Green iguana,2015-06-11,6,M
3419,susquehanna,hellgramite,6/11/2015,18,F
3419,susquehanna,hellgramite,2015-06-11,18,F
3420,susquehanna,hellgramite,2015-06-11,16,M
3421,susquehanna,hellgramite,2015-06-11,17,M
3422,susquehanna,hellgramite,2015-06-11,18,M
3423,susquehanna,hellgrammite,6/11/2015,20,m
3423,susquehanna,hellgrammite,2015-06-11,20,m
3424,susquehanna,hellgramite,2015-06-11,17,M
3425,miami,Green iguana,2015-06-11,5,M
3426,miami,green Iguana,2015-06-12,39,M
3427,susquehanna,hellgramite,2015-06-12,17,M
3428,susquehanna,hellgrammite,2015-06-12,23,M
3429,miami,green Iguana,2015-06-13,37,F
3430,miami,green Iguana,6/13/2015,37,M
3430,miami,green Iguana,2015-06-13,37,M
3431,miami,Green iguana,2015-06-13,6,M
3432,miami,Green iguana,2015-06-13,5,F
3433,miami,Green iguana,2015-06-13,5,M
3434,miami,Green iguana,6/13/2015,6,m
3434,miami,Green iguana,2015-06-13,6,m
3435,susquehanna,hellgramite,2015-06-13,19,m
3436,susquehanna,hellgramite,2015-06-13,16,M
3437,susquehanna,hellgramite,2015-06-13,20,f
3438,susquehanna,hellgramite,2015-06-13,19,M
3439,susquehanna,hellgramite,2015-06-13,18,M
3440,susquehanna,hellgramite,6/13/2015,18,F
3440,susquehanna,hellgramite,2015-06-13,18,F
3441,susquehanna,hellgramite,6/14/2015,19,M
3441,susquehanna,hellgramite,2015-06-14,19,M
3442,susquehanna,hellgramite,2015-06-14,17,M?
3443,miami,Green iguana,2015-06-14,6,M
3444,susquehanna,hellgramite,6/14/2015,17,m
3444,susquehanna,hellgramite,2015-06-14,17,m
3445,miami,green Iguana,2015-06-16,47,F
3446,miami,green Iguana,2015-06-16,35,M
3447,miami,Green iguana,6/16/2015,6,M
3447,miami,Green iguana,2015-06-16,6,M
3448,miami,green Iguana,2015-06-16,38,M
3449,miami,Green iguana,2015-06-16,6,F
3450,susquehanna,hellgramite,2015-06-16,19,M
3451,susquehanna,hellgramite,2015-06-16,18,m
3452,susquehanna,hellgramite,2015-06-16,19,M
3453,miami,green Iguana,2015-06-17,42,f
3454,miami,green Iguana,2015-06-17,39,M
3455,susquehanna,hellgramite,2015-06-17,18,f
3456,susquehanna,hellgramite,2015-06-17,18,M
3457,miami,Green iguana,2015-06-17,6,M
3458,susquehanna,hellgramite,2015-06-17,18,M
3459,susquehanna,hellgramite,2015-06-17,19,F
3460,miami,green Iguana,2015-06-18,46,F
3461,miami,green Iguana,2015-06-18,39,m
3462,miami,green Iguana,2015-06-18,38,F
3463,susquehanna,hellgramite,2015-06-18,19,m
3464,miami,green Iguana,2015-06-19,42,F
3465,susquehanna,hellgramite,2015-06-19,18,f
3466,miami,Green iguana,2015-06-20,5,m
3467,miami,Green iguana,2015-06-20,6,f
3468,miami,Green iguana,2015-06-20,6,M
3469,susquehanna,hellgramite,2015-06-20,17,f
3470,miami,green Iguana,2015-06-20,39,m
3471,miami,Green iguana,2015-06-20,6,M
3472,miami,Green iguana,2015-06-20,6,m
3473,miami,Green iguana,2015-06-20,6,m
3474,susquehanna,hellgramite,2015-06-22,17,M
3475,susquehanna,hellgrammite,2015-06-22,21,F
3476,susquehanna,hellgramite,2015-06-23,18,M
3477,susquehanna,hellgramite,2015-06-23,18,M
3478,susquehanna,hellgrammite,2015-06-23,22,M
3479,susquehanna,hellgramite,2015-06-23,19,F
3480,susquehanna,hellgrammite,6/23/2015,23,F
3480,susquehanna,hellgrammite,2015-06-23,23,F
3481,miami,green Iguana,2015-06-24,44,f
3482,susquehanna,hellgramite,2015-06-24,17,M
3483,miami,green Iguana,2015-06-24,43,f
3484,miami,green Iguana,2015-06-25,36,M
3485,miami,green Iguana,2015-06-25,41,F
3486,miami,Green iguana,6/25/2015,6,M
3486,miami,Green iguana,2015-06-25,6,M
3487,susquehanna,hellgramite,6/25/2015,18,M
3487,susquehanna,hellgramite,2015-06-25,18,M
3488,susquehanna,hellgramite,2015-06-25,17,F
3489,susquehanna,hellgrammite,2015-06-25,21,M
3490,miami,Green iguana,2015-06-27,6,M
3491,miami,Green iguana,6/27/2015,6,M
3491,miami,Green iguana,2015-06-27,6,M
3492,miami,Green iguana,2015-06-27,5,F
3493,susquehanna,hellgramite,2015-06-27,18,M
3494,susquehanna,hellgramite,2015-06-29,21,F
3495,susquehanna,hellgramite,2015-06-30,18,M
3496,miami,Green iguana,2015-07-02,6,M
3497,susquehanna,hellgramite,2015-07-02,18,F
3498,susquehanna,hellgrammite,7/2/2015,22,M
3498,susquehanna,hellgrammite,2015-07-02,22,M
3499,susquehanna,hellgramite,2015-07-02,18,m
3500,miami,Green iguana,7/3/2015,5,F
3500,miami,Green iguana,2015-07-03,5,F
3501,miami,green Iguana,2015-07-06,38,f
3502,susquehanna,hellgramite,2015-07-07,19,M
3503,susquehanna,hellgramite,7/7/2015,18,M
3503,susquehanna,hellgramite,2015-07-07,18,M
3504,miami,Green iguana,2015-07-07,5,M
3505,susquehanna,hellgramite,7/7/2015,20,F
3505,susquehanna,hellgramite,2015-07-07,20,F
3506,miami,green Iguana,2015-07-08,38,F
3507,miami,green Iguana,2015-07-08,42,F
3508,miami,Green iguana,7/8/2015,5,F
3508,miami,Green iguana,2015-07-08,5,F
3509,susquehanna,hellgramite,2015-07-08,17,F
3510,miami,green Iguana,2015-07-09,35,F
3511,miami,Green iguana,2015-07-09,5,f
3512,susquehanna,hellgramite,2015-07-09,19,M
3513,susquehanna,hellgrammite,2015-07-09,22,F
3514,miami,Green iguana,2015-07-09,6,M
3515,miami,Green iguana,2015-07-09,6,f
3516,susquehanna,hellgramite,2015-07-09,22,F
3517,susquehanna,hellgramite,7/9/2015,22,F
3517,susquehanna,hellgramite,2015-07-09,22,F
3518,susquehanna,hellgramite,2015-07-09,18,M
3519,susquehanna,hellgramite,7/10/2015,19,f
3519,susquehanna,hellgramite,2015-07-10,19,f
3520,susquehanna,hellgramite,7/10/2015,20,M
3520,susquehanna,hellgramite,2015-07-10,20,M
3521,susquehanna,hellgramite,2015-07-10,18,M
3522,susquehanna,hellgrammite,7/10/2015,22,m
3522,susquehanna,hellgrammite,2015-07-10,22,m
3523,susquehanna,hellgramite,2015-07-11,17,M
3524,susquehanna,hellgramite,7/13/2015,17,m?
3524,susquehanna,hellgramite,2015-07-13,17,m?
3525,susquehanna,hellgramite,2015-07-13,18,M
3526,miami,Green iguana,2015-07-13,6,m
3527,miami,Green iguana,2015-07-14,6,M
3528,susquehanna,hellgramite,7/14/2015,19,M
3528,susquehanna,hellgramite,2015-07-14,19,M
3529,susquehanna,hellgramite,2015-07-14,18,M
3530,susquehanna,hellgramite,2015-07-15,19,m
3531,susquehanna,hellgramite,2015-07-15,20,F
3532,susquehanna,hellgramite,2015-07-15,21,F
3533,susquehanna,hellgrammite,2015-07-15,22,m
3534,miami,green Iguana,2015-07-16,40,f
3535,miami,green Iguana,2015-07-16,41,F
3536,susquehanna,hellgramite,2015-07-16,17,m
3537,susquehanna,hellgrammite,2015-07-16,19,F
3538,miami,Green iguana,2015-07-16,5,F
3539,miami,Green iguana,2015-07-17,6,F
3540,miami,Green iguana,7/18/2015,5,F
3540,miami,Green iguana,2015-07-18,5,F
3541,susquehanna,hellgramite,2015-07-18,19,M
3542,susquehanna,hellgramite,2015-07-18,18,M
3543,susquehanna,hellgramite,7/19/2015,18,M
3543,susquehanna,hellgramite,2015-07-19,18,M
3544,miami,Green iguana,2015-07-19,6,m
3545,susquehanna,hellgramite,2015-07-20,17,M
3546,miami,Green iguana,7/20/2015,5,F
3546,miami,Green iguana,2015-07-20,5,F
3547,miami,Green iguana,2015-07-21,6,m
3548,susquehanna,hellgramite,2015-07-21,18,M?
3549,susquehanna,hellgramite,2015-07-21,18,f
3550,susquehanna,hellgrammite,7/22/2015,20,M
3550,susquehanna,hellgrammite,2015-07-22,20,M
3551,susquehanna,hellgrammite,2015-07-22,20,F
3552,susquehanna,hellgrammite,2015-07-26,23,f
3553,susquehanna,hellgramite,2015-07-26,19,F
3554,susquehanna,hellgramite,2015-07-26,18,m
3555,susquehanna,hellgramite,7/26/2015,21,F
3555,susquehanna,hellgramite,2015-07-26,21,F
3556,susquehanna,hellgramite,2015-07-27,18,f
3557,susquehanna,hellgramite,2015-07-27,18,F
3558,susquehanna,hellgramite,2015-07-27,18,M
3559,susquehanna,hellgramite,2015-07-28,19,M
3560,susquehanna,hellgramite,2015-07-28,18,M
3561,miami,Green iguana,2015-07-29,6,m
3562,susquehanna,hellgrammite,2015-07-29,20,f
3563,susquehanna,hellgrammite,7/29/2015,22,M
3563,susquehanna,hellgrammite,2015-07-29,22,M
3564,miami,green Iguana,2015-07-30,42,F
3565,miami,green Iguana,2015-07-30,36,m
3566,miami,Green iguana,2015-07-30,6,M
3567,susquehanna,hellgramite,2015-07-30,17,m
3568,susquehanna,hellgramite,2015-07-30,17,F
3569,susquehanna,hellgramite,2015-07-30,18,f
3570,susquehanna,hellgrammite,2015-07-31,21,M
3571,susquehanna,hellgramite,2015-08-01,18,M
3572,susquehanna,hellgrammite,5/7/2016,23,m
3572,susquehanna,hellgrammite,2016-05-07,23,m
3573,susquehanna,hellgrammite,2016-05-07,23,F
3574,susquehanna,hellgramite,2016-05-07,19,M
3575,susquehanna,hellgrammite,5/12/2016,22,m
3575,susquehanna,hellgrammite,2016-05-12,22,m
3576,susquehanna,hellgramite,2016-05-12,16,M
3577,miami,Green iguana,2016-05-12,6,m
3578,miami,Green iguana,5/16/2016,6,M
3578,miami,Green iguana,2016-05-16,6,M
3579,susquehanna,hellgramite,2016-05-16,19,M
3580,susquehanna,hellgramite,2016-05-18,18,M
3581,miami,Green iguana,2016-05-18,6,M
3582,susquehanna,hellgramite,2016-05-18,18,M
3583,susquehanna,hellgramite,2016-05-18,18,M
3584,miami,green Iguana,2016-05-18,42,M
3585,miami,Green iguana,2016-05-18,6,f
3586,miami,Green iguana,5/19/2016,6,m
3586,miami,Green iguana,2016-05-19,6,m
3587,susquehanna,hellgrammite,5/19/2016,22,F
3587,susquehanna,hellgrammite,2016-05-19,22,F
3588,susquehanna,hellgramite,2016-05-19,18,M
3589,susquehanna,hellgramite,2016-05-19,17,m
3590,susquehanna,hellgramite,2016-05-19,18,M
3591,susquehanna,hellgramite,2016-05-19,18,m
3592,miami,Green iguana,2016-05-20,6,M
3593,susquehanna,hellgramite,5/21/2016,18,m
3593,susquehanna,hellgramite,2016-05-21,18,m
3594,susquehanna,hellgramite,5/21/2016,20,M
3594,susquehanna,hellgramite,2016-05-21,20,M
3595,susquehanna,hellgramite,2016-05-22,17,M
3596,susquehanna,hellgramite,5/22/2016,20,m
3596,susquehanna,hellgramite,2016-05-22,20,m
3597,miami,green Iguana,5/22/2016,44,F
3597,miami,green Iguana,2016-05-22,44,F
3598,susquehanna,hellgramite,2016-05-22,21,f
3599,susquehanna,hellgramite,2016-05-22,18,M
3600,miami,Green iguana,2016-05-22,6,M
3601,susquehanna,hellgramite,5/23/2016,16,m
3601,susquehanna,hellgramite,2016-05-23,16,m
3602,miami,Green iguana,2016-05-23,6,M
3603,miami,Green iguana,2016-05-23,6,M
3604,miami,green Iguana,5/23/2016,40,M
3604,miami,green Iguana,2016-05-23,40,M
3605,miami,green Iguana,2016-05-23,41,F
3606,susquehanna,hellgrammite,2016-05-24,21,F
3607,miami,Green iguana,2016-05-24,6,M
3608,miami,Green iguana,2016-05-24,6,M
3609,susquehanna,hellgrammite,2016-05-24,22,M
3610,miami,Green iguana,2016-05-25,6,M
3611,miami,Green iguana,2016-05-25,6,m
3612,susquehanna,hellgramite,2016-05-25,18,m
3613,miami,Green iguana,2016-05-25,6,M
3614,miami,Green iguana,2016-05-25,6,M
3615,susquehanna,hellgrammite,5/25/2016,21,M
3615,susquehanna,hellgrammite,2016-05-25,21,M
3616,miami,Green iguana,2016-05-26,6,M
3617,miami,Green iguana,2016-05-26,6,F
3618,susquehanna,hellgramite,2016-05-26,18,M
3619,susquehanna,hellgrammite,2016-05-26,20,F
3620,susquehanna,hellgrammite,5/26/2016,20,M
3620,susquehanna,hellgrammite,2016-05-26,20,M
3621,miami,Green iguana,2016-05-26,6,m
3622,miami,Green iguana,2016-05-26,6,M
3623,miami,Green iguana,2016-05-27,6,M
3624,miami,Green iguana,2016-05-27,5,F
3625,susquehanna,hellgramite,2016-05-27,18,M
3626,miami,Green iguana,2016-05-27,6,M
3627,susquehanna,hellgramite,2016-05-27,19,F
3628,miami,green Iguana,2016-05-28,41,M
3629,susquehanna,hellgramite,2016-05-28,18,m
3630,susquehanna,hellgramite,2016-05-28,18,m
3631,susquehanna,hellgramite,2016-05-29,19,f
3632,miami,green Iguana,2016-05-29,40,M
3633,miami,green Iguana,2016-05-29,40,m
3634,miami,green Iguana,2016-05-29,43,F
3635,miami,Green iguana,5/29/2016,5,F
3635,miami,Green iguana,2016-05-29,5,F
3636,susquehanna,hellgrammite,2016-05-29,22,M
3637,susquehanna,hellgramite,2016-05-29,17,m
3638,susquehanna,hellgrammite,2016-05-31,22,M
3639,susquehanna,hellgrammite,5/31/2016,25,F
3639,susquehanna,hellgrammite,2016-05-31,25,F
3640,susquehanna,hellgramite,2016-05-31,19,M
3641,miami,Green iguana,2016-05-31,6,F
3642,miami,Green iguana,2016-05-31,6,M
3643,miami,Green iguana,5/31/2016,6,M
3643,miami,Green iguana,2016-05-31,6,M
3644,miami,green Iguana,2016-05-31,40,M
3645,miami,green Iguana,5/31/2016,41,F
3645,miami,green Iguana,2016-05-31,41,F
3646,susquehanna,hellgramite,2016-05-31,19,m
3647,miami,Green iguana,2016-06-01,6,M
3648,susquehanna,hellgramite,2016-06-02,19,M
3649,miami,green Iguana,2016-06-02,36,m
3650,miami,green Iguana,2016-06-02,41,F
3651,miami,Green iguana,2016-06-02,5,F
3652,miami,Green iguana,2016-06-02,6,M
3653,miami,Green iguana,2016-06-02,6,M
3654,susquehanna,hellgrammite,6/2/2016,25,f
3654,susquehanna,hellgrammite,2016-06-02,25,f
3655,susquehanna,hellgrammite,6/2/2016,23,M
3655,susquehanna,hellgrammite,2016-06-02,23,M
3656,susquehanna,hellgrammite,2016-06-02,24,f
3657,susquehanna,hellgramite,2016-06-02,19,M
3658,susquehanna,hellgrammite,2016-06-02,23,F
3659,susquehanna,hellgramite,2016-06-02,18,M
3660,susquehanna,hellgramite,2016-06-03,18,M
3661,susquehanna,hellgramite,2016-06-03,17,M
3662,susquehanna,hellgrammite,6/3/2016,21,M
3662,susquehanna,hellgrammite,2016-06-03,21,M
3663,susquehanna,hellgrammite,2016-06-03,23,M
3664,susquehanna,hellgramite,6/3/2016,20,F
3664,susquehanna,hellgramite,2016-06-03,20,F
3665,miami,Green iguana,6/3/2016,6,M
3665,miami,Green iguana,2016-06-03,6,M
3666,miami,Green iguana,2016-06-03,5,F
3667,susquehanna,hellgramite,2016-06-03,18,m
3668,susquehanna,hellgramite,2016-06-03,19,M
3669,susquehanna,hellgramite,2016-06-04,18,M
3670,miami,Green iguana,2016-06-04,6,F
3671,miami,Green iguana,2016-06-04,6,M
3672,susquehanna,hellgramite,6/6/2016,18,M
3672,susquehanna,hellgramite,2016-06-06,18,M
3673,susquehanna,hellgramite,2016-06-06,18,F
3674,miami,Green iguana,2016-06-06,6,M
3675,miami,Green iguana,2016-06-06,6,M
3676,miami,Green iguana,2016-06-07,5,F
3677,miami,Green iguana,2016-06-07,6,M
3678,susquehanna,hellgrammite,2016-06-07,19,f
3679,miami,Green iguana,2016-06-07,5,M
3680,miami,Green iguana,2016-06-07,6,M
3681,miami,Green iguana,2016-06-08,5,M
3682,miami,Green iguana,2016-06-08,6,M
3683,susquehanna,hellgramite,6/8/2016,18,F
3683,susquehanna,hellgramite,2016-06-08,18,F
3684,miami,green Iguana,2016-06-08,38,m?
3685,susquehanna,hellgramite,6/8/2016,18,M
3685,susquehanna,hellgramite,2016-06-08,18,M
3686,miami,Green iguana,2016-06-08,6,m
3687,miami,green Iguana,2016-06-09,39,F
3688,susquehanna,hellgramite,2016-06-10,19,M
3689,susquehanna,hellgramite,2016-06-10,18,m
3690,susquehanna,hellgrammite,6/10/2016,22,f
3690,susquehanna,hellgrammite,2016-06-10,22,f
3691,miami,green Iguana,2016-06-10,41,F
3692,miami,green Iguana,6/10/2016,42,F
3692,miami,green Iguana,2016-06-10,42,F
3693,miami,Green iguana,2016-06-10,6,M
3694,miami,Green iguana,2016-06-10,5,M
3695,susquehanna,hellgramite,2016-06-11,18,M
3696,susquehanna,hellgramite,6/11/2016,19,F
3696,susquehanna,hellgramite,2016-06-11,19,F
3697,miami,Green iguana,2016-06-11,6,m
3698,susquehanna,hellgramite,2016-06-11,20,F
3699,miami,Green iguana,2016-06-11,6,M
3700,miami,Green iguana,2016-06-11,5,f
3701,miami,Green iguana,6/11/2016,6,M
3701,miami,Green iguana,2016-06-11,6,M
3702,miami,green Iguana,2016-06-11,44,f
3703,susquehanna,hellgramite,2016-06-12,18,M
3704,susquehanna,hellgrammite,2016-06-12,21,M
3705,susquehanna,hellgrammite,2016-06-12,23,M
3706,miami,Green iguana,2016-06-12,6,m
3707,miami,Green iguana,2016-06-12,5,F
3708,miami,Green iguana,6/12/2016,6,M
3708,miami,Green iguana,2016-06-12,6,M
3709,miami,green Iguana,2016-06-14,38,f
3710,susquehanna,hellgramite,2016-06-14,18,F
3711,susquehanna,hellgramite,2016-06-14,17,M
3712,susquehanna,hellgramite,2016-06-14,18,F
3713,susquehanna,hellgramite,2016-06-14,18,M
3714,susquehanna,hellgramite,2016-06-15,18,M
3715,susquehanna,hellgrammite,2016-06-15,23,m
3716,miami,Green iguana,6/15/2016,5,F
3716,miami,Green iguana,2016-06-15,5,F
3717,miami,Green iguana,2016-06-16,6,F
3718,susquehanna,hellgramite,2016-06-16,16,m
3719,miami,Green iguana,6/16/2016,5,M
3719,miami,Green iguana,2016-06-16,5,M
3720,miami,Green iguana,6/16/2016,6,M
3720,miami,Green iguana,2016-06-16,6,M
3721,susquehanna,hellgrammite,2016-06-16,21,M
3722,susquehanna,hellgrammite,2016-06-16,19,F
3723,susquehanna,hellgrammite,2016-06-16,21,F
3724,susquehanna,hellgrammite,6/16/2016,19,F
3724,susquehanna,hellgrammite,2016-06-16,19,F
3725,miami,Green iguana,2016-06-17,5,M
3726,miami,Green iguana,2016-06-17,6,F
3727,miami,Green iguana,2016-06-17,6,F
3728,miami,green Iguana,2016-06-17,40,F
3729,susquehanna,hellgramite,2016-06-19,18,M
3730,susquehanna,hellgramite,2016-06-19,19,F
3731,susquehanna,hellgramite,2016-06-20,18,M
3732,susquehanna,hellgramite,2016-06-20,18,f
3733,miami,Green iguana,2016-06-20,6,M
3734,miami,Green iguana,2016-06-20,6,M
3735,miami,Green iguana,2016-06-20,6,F
3736,miami,Green iguana,6/20/2016,6,F
3736,miami,Green iguana,2016-06-20,6,F
3737,susquehanna,hellgramite,2016-06-20,18,M
3738,miami,Green iguana,2016-06-21,6,M
3739,susquehanna,hellgrammite,2016-06-21,20,M
